umeta_id,user_id,meta_key,meta_value
"8752","391","_yoast_wpseo_profile_updated","1496229508"
"8791","391","wp_capabilities","a:1:{s:10:""researcher"";b:1;}"
"8755","391","twitter",""
"8756","391","googleplus",""
"8757","391","instagram",""
"7637","134","total_group_count","1"
"7443","1","wpseo_metakey",""
"7354","380","bp-verified","a:4:{s:7:""profile"";s:2:""no"";s:8:""activity"";s:2:""no"";s:4:""text"";s:0:"""";s:5:""image"";s:1:""1"";}"
"7325","380","acf_user_settings","a:0:{}"
"7335","5","profile.location",""
"7336","5","wpseo_title",""
"7337","5","wpseo_metadesc",""
"7338","5","wpseo_metakey",""
"7339","5","wpseo_excludeauthorsitemap",""
"7340","5","wpseo_content_analysis_disable",""
"7351","380","wp_user-settings","mfold=o&libraryContent=browse&editor=tinymce"
"7352","380","wp_user-settings-time","1489402384"
"7636","383","total_group_count","2"
"7635","6","total_group_count","2"
"7634","380","total_group_count","0"
"7633","5","total_group_count","0"
"7327","380","nav_menu_recently_edited","31"
"7328","380","managenav-menuscolumnshidden","a:5:{i:0;s:11:""link-target"";i:1;s:11:""css-classes"";i:2;s:3:""xfn"";i:3;s:11:""description"";i:4;s:15:""title-attribute"";}"
"7329","380","metaboxhidden_nav-menus","a:9:{i:0;s:23:""add-buddypress-nav-menu"";i:1;s:21:""add-post-type-science"";i:2;s:18:""add-post-type-news"";i:3;s:12:""add-post_tag"";i:4;s:15:""add-post_format"";i:5;s:17:""add-science-topic"";i:6;s:15:""add-science-tag"";i:7;s:16:""add-science-type"";i:8;s:18:""add-media_category"";}"
"7341","5","wpseo_keyword_analysis_disable",""
"7342","5","cb_show_author",""
"7343","5","cb_order","0"
"7344","5","googleplus",""
"7345","5","twitter",""
"7346","5","facebook",""
"7347","5","publicemail",""
"7348","5","position",""
"7349","5","instagram",""
"8968","400","description",""
"8967","400","last_name","Ayer"
"8966","400","first_name","Austin"
"8965","400","nickname","Austin Ayer"
"9057","404","description",""
"9056","404","last_name","Giffin-Rao"
"9055","404","first_name","Yathi"
"9054","404","nickname","Yathi Giffin-Rao"
"9136","407","twitter",""
"9130","407","locale",""
"9137","407","googleplus",""
"7355","380","bp-profile-verified","1"
"7356","380","bp_xprofile_visibility_levels","a:12:{i:1;s:6:""public"";i:5;s:6:""public"";i:6;s:6:""public"";i:7;s:6:""public"";i:2;s:6:""public"";i:4;s:6:""public"";i:3;s:6:""public"";i:8;s:6:""public"";i:9;s:6:""public"";i:13;s:6:""public"";i:12;s:6:""public"";i:10;s:6:""public"";}"
"7357","380","googleplus",""
"7358","380","twitter",""
"7359","380","facebook",""
"7360","380","publicemail",""
"7361","380","position",""
"7362","380","instagram",""
"7363","5","bp_latest_update","a:2:{s:2:""id"";i:134;s:7:""content"";s:16:""Personal message"";}"
"7449","1","facebook",""
"7450","1","publicemail",""
"7446","1","wpseo_keyword_analysis_disable",""
"7447","1","cb_show_author",""
"7448","1","cb_order","0"
"7394","380","bp_follow_has_notified","a:3:{i:0;i:5;i:1;i:382;i:2;i:383;}"
"7364","5","bp_xprofile_visibility_levels","a:9:{i:1;s:6:""public"";i:5;s:6:""public"";i:6;s:6:""public"";i:7;s:6:""public"";i:2;s:6:""public"";i:4;s:6:""public"";i:3;s:6:""public"";i:8;s:6:""public"";i:9;s:6:""public"";}"
"7445","1","wpseo_content_analysis_disable",""
"7395","1","closedpostboxes_toplevel_page_bp-groups","a:0:{}"
"7444","1","wpseo_excludeauthorsitemap",""
"7396","1","metaboxhidden_toplevel_page_bp-groups","a:0:{}"
"7632","377","total_group_count","1"
"7631","376","total_group_count","1"
"7630","169","total_group_count","1"
"7629","7","total_group_count","6"
"7397","5","user_title","curator"
"7451","1","position",""
"7453","1","_user_title","field_58c28b6aa2f2e"
"7376","381","nickname","test"
"7377","381","first_name","test"
"7378","381","last_name",""
"7379","381","description",""
"7380","381","rich_editing","true"
"7381","381","comment_shortcuts","false"
"7382","381","admin_color","fresh"
"7383","381","use_ssl","0"
"7384","381","show_admin_bar_front","true"
"7389","381","bp_xprofile_visibility_levels","a:6:{i:1;s:6:""public"";i:5;s:6:""public"";i:6;s:6:""public"";i:7;s:6:""public"";i:2;s:6:""public"";i:4;s:6:""public"";}"
"7387","381","dismissed_wp_pointers",""
"7388","381","_yoast_wpseo_profile_updated","1486650438"
"7390","381","activation_key","EqXAFq3axZvzaIJGxUxM6qGFzPssbs4e"
"7391","381","twitter",""
"7392","381","googleplus",""
"7393","381","instagram",""
"7535","386","use_ssl","0"
"7536","386","show_admin_bar_front","true"
"7537","386","locale",""
"7398","5","_user_title","field_58c28b6aa2f2e"
"7399","382","nickname","gab"
"7400","382","first_name","Gab"
"7401","382","last_name",""
"7402","382","description",""
"7403","382","rich_editing","true"
"7404","382","comment_shortcuts","false"
"7405","382","admin_color","fresh"
"7406","382","use_ssl","0"
"7409","382","wp_user_level","0"
"7410","382","user_title","observer"
"7411","382","_user_title","field_58c28b6aa2f2e"
"7412","382","dismissed_wp_pointers",""
"7413","382","_yoast_wpseo_profile_updated","1489164939"
"7414","382","session_tokens","a:1:{s:64:""b54abcffdb8c01c39da7f903818992580de7269abd934dce76b92138fef0b7c4"";a:4:{s:10:""expiration"";i:1489337622;s:2:""ip"";s:12:""82.77.161.82"";s:2:""ua"";s:72:""Mozilla/5.0 (Windows NT 6.1; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0"";s:5:""login"";i:1489164822;}}"
"7415","382","last_activity","2017-04-06 07:13:29"
"7416","382","itsec_user_activity_last_seen","1489171647"
"7417","382","name",""
"7418","382","email","gab@site.com"
"7419","382","joined",""
"7420","382","notify.doNotSend",""
"7421","382","profile.tagline",""
"7422","382","profile.location",""
"7423","382","wpseo_title",""
"7424","382","wpseo_metadesc",""
"7425","382","wpseo_metakey",""
"7426","382","wpseo_excludeauthorsitemap",""
"7427","382","wpseo_content_analysis_disable",""
"7428","382","wpseo_keyword_analysis_disable",""
"7429","382","cb_show_author",""
"7430","382","cb_order","0"
"7431","382","googleplus",""
"7432","382","twitter",""
"7433","382","facebook",""
"7434","382","publicemail",""
"7435","382","position",""
"7436","382","instagram",""
"7533","386","comment_shortcuts","false"
"7534","386","admin_color","fresh"
"7484","384","nickname","Stephen Cotton"
"7485","384","first_name","Stephen"
"7486","384","last_name","Cotton"
"7487","384","description",""
"7437","6","closedpostboxes_theme-options_page_acf-options-home","a:2:{i:0;s:23:""acf-group_589ce0ee15e80"";i:1;s:23:""acf-group_584eb43ab57da"";}"
"7438","6","metaboxhidden_theme-options_page_acf-options-home","a:0:{}"
"7454","134","user_title","observer"
"7455","134","_user_title","field_58c28b6aa2f2e"
"7456","7","user_title","administrator"
"7457","7","_user_title","field_58c28b6aa2f2e"
"7458","6","user_title","administrator"
"7459","6","_user_title","field_58c28b6aa2f2e"
"7508","385","admin_color","fresh"
"7509","385","use_ssl","0"
"7510","385","show_admin_bar_front","true"
"7515","385","bp_xprofile_visibility_levels","a:4:{i:1;s:6:""public"";i:5;s:6:""public"";i:6;s:6:""public"";i:2;s:6:""public"";}"
"7460","383","nickname","Jamil Zaki"
"7461","383","first_name","Jamil"
"7462","383","last_name","Zaki"
"7463","383","description",""
"7464","383","rich_editing","true"
"7465","383","comment_shortcuts","false"
"7466","383","admin_color","fresh"
"7467","383","use_ssl","0"
"7468","383","show_admin_bar_front","true"
"7473","383","bp_xprofile_visibility_levels","a:8:{i:1;s:6:""public"";i:5;s:6:""public"";i:6;s:6:""public"";i:7;s:6:""public"";i:2;s:6:""public"";i:12;s:6:""public"";i:8;s:6:""public"";i:10;s:6:""public"";}"
"7471","383","dismissed_wp_pointers",""
"7472","383","_yoast_wpseo_profile_updated","1489530134"
"7478","383","wp_capabilities","a:1:{s:10:""subscriber"";b:1;}"
"7475","383","twitter",""
"7476","383","googleplus",""
"7477","383","instagram",""
"7479","383","wp_user_level","0"
"7480","383","session_tokens","a:1:{s:64:""3e3820b36709d96d4214b085ae0311eba231568a92a75995f3a5f4c540f1344e"";a:4:{s:10:""expiration"";i:1490739794;s:2:""ip"";s:15:""173.247.205.174"";s:2:""ua"";s:120:""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"";s:5:""login"";i:1489530194;}}"
"7481","383","last_activity","2017-04-06 07:13:29"
"7482","383","itsec_user_activity_last_seen","1489611137"
"7628","1","total_group_count","1"
"7488","384","rich_editing","true"
"7489","384","comment_shortcuts","false"
"7490","384","admin_color","fresh"
"7491","384","use_ssl","0"
"7492","384","show_admin_bar_front","true"
"7497","384","bp_xprofile_visibility_levels","a:4:{i:1;s:6:""public"";i:5;s:6:""public"";i:6;s:6:""public"";i:2;s:6:""public"";}"
"7495","384","dismissed_wp_pointers",""
"7496","384","_yoast_wpseo_profile_updated","1490023451"
"7498","384","activation_key","ruKezXVAuH0WgV5LCGj3oZ4QjxnFtF5u"
"7499","384","twitter",""
"7500","384","googleplus",""
"7501","384","instagram",""
"7502","385","nickname","new user name"
"7503","385","first_name","new"
"7504","385","last_name","user name"
"7505","385","description",""
"7506","385","rich_editing","true"
"7507","385","comment_shortcuts","false"
"7513","385","dismissed_wp_pointers",""
"7514","385","_yoast_wpseo_profile_updated","1490023569"
"7516","385","activation_key","lLa6kkzQWPp7ZC6REw1hrXA0iGBaqp5a"
"7517","385","twitter",""
"7518","385","googleplus",""
"7519","385","instagram",""
"9204","410","_yoast_wpseo_profile_updated","1492596549"
"7528","386","nickname","Carl Tortola"
"7529","386","first_name","Carl"
"7530","386","last_name","Tortola"
"7531","386","description",""
"7532","386","rich_editing","true"
"9203","410","dismissed_wp_pointers",""
"9205","410","bp_xprofile_visibility_levels","a:8:{i:13;s:6:""public"";i:1;s:6:""public"";i:5;s:6:""public"";i:6;s:6:""public"";i:7;s:6:""public"";i:2;s:6:""public"";i:4;s:6:""public"";i:12;s:6:""public"";}"
"9196","410","comment_shortcuts","false"
"9197","410","admin_color","fresh"
"9198","410","use_ssl","0"
"9199","410","show_admin_bar_front","true"
"9200","410","locale",""
"7520","298","locale",""
"7522","298","_user_title","field_58c28b6aa2f2e"
"9195","410","rich_editing","true"
"9194","410","description",""
"9193","410","last_name","Lawr"
"9192","410","first_name","Marcin"
"7547","386","wp_capabilities","a:1:{s:10:""subscriber"";b:1;}"
"7544","386","twitter",""
"7545","386","googleplus",""
"7546","386","instagram",""
"7548","386","wp_user_level","0"
"7549","386","session_tokens","a:1:{s:64:""efc9d3fd4218c1bc7f6edb55733a3c7474ce1b8f5947798ea40756def8f607da"";a:4:{s:10:""expiration"";i:1493324889;s:2:""ip"";s:14:""173.166.54.241"";s:2:""ua"";s:110:""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"";s:5:""login"";i:1493152089;}}"
"7550","386","last_activity","2017-04-25 20:42:07"
"7551","386","itsec_user_activity_last_seen","1493152090"
"7552","386","name",""
"7553","386","email","carl.tortola@neptuneweb.com"
"7554","386","joined",""
"7555","386","notify.doNotSend",""
"7556","386","profile.tagline",""
"7557","386","profile.location",""
"7558","386","wpseo_title",""
"7559","386","wpseo_metadesc",""
"7560","386","wpseo_metakey",""
"7561","386","wpseo_excludeauthorsitemap",""
"7562","386","wpseo_content_analysis_disable",""
"7563","386","wpseo_keyword_analysis_disable",""
"7564","386","cb_show_author",""
"7565","386","cb_order","0"
"7566","386","facebook",""
"7567","386","publicemail",""
"7568","386","position",""
"7569","386","user_title","member"
"7570","386","_user_title","field_58c28b6aa2f2e"
"10480","431","wp_capabilities","a:1:{s:10:""subscriber"";b:1;}"
"10481","431","wp_user_level","0"
"9880","431","_yoast_wpseo_profile_updated","1493300704"
"9881","431","bp_xprofile_visibility_levels","a:6:{i:13;s:6:""public"";i:1;s:6:""public"";i:5;s:6:""public"";i:6;s:6:""public"";i:7;s:6:""public"";i:2;s:6:""public"";}"
"9875","431","use_ssl","0"
"9876","431","show_admin_bar_front","true"
"9877","431","locale",""
"9874","431","admin_color","fresh"
"9873","431","comment_shortcuts","false"
"9872","431","rich_editing","true"
"9871","431","description",""
"9870","431","last_name","Oransky"
"7608","169","name",""
"7609","169","email","berkman@uoregon.edu"
"7610","169","notify.doNotSend",""
"7613","169","wpseo_metakey",""
"7614","169","wpseo_excludeauthorsitemap",""
"7615","169","wpseo_content_analysis_disable",""
"9869","431","first_name","Gary"
"9868","431","nickname","Gary Oransky"
"9863","429","_user_title","field_58c28b6aa2f2e"
"9862","429","user_title","verified-researcher"
"9861","429","position",""
"9860","429","publicemail",""
"9859","429","facebook",""
"9856","429","wpseo_keyword_analysis_disable",""
"9857","429","cb_show_author",""
"9858","429","cb_order","0"
"9850","131","bp_follow_has_notified","a:1:{i:0;i:77;}"
"7616","169","wpseo_keyword_analysis_disable",""
"7617","169","cb_show_author",""
"7618","169","cb_order","0"
"7619","169","locale",""
"7620","169","user_title","verified-researcher"
"7621","169","_user_title","field_58c28b6aa2f2e"
"7622","7","locale",""
"7623","6","locale",""
"9191","410","nickname","Marcin Lawr"
"7662","169","last_activity","2017-05-12 18:34:09"
"7680","25","last_activity","2017-04-06 07:13:27"
"7681","26","last_activity","2017-08-28 18:04:08"
"7682","27","last_activity","2017-04-06 07:13:27"
"7683","28","last_activity","2017-04-06 07:13:27"
"7684","30","last_activity","2017-04-06 07:13:27"
"7685","31","last_activity","2017-04-06 07:13:27"
"7686","33","last_activity","2017-04-06 07:13:27"
"7687","34","last_activity","2017-04-06 07:13:27"
"7688","36","last_activity","2017-04-06 07:13:27"
"7689","37","last_activity","2017-04-06 07:13:27"
"7690","40","last_activity","2017-04-06 07:13:27"
"7691","41","last_activity","2017-04-06 07:13:27"
"7692","43","last_activity","2017-04-06 07:13:27"
"7693","44","last_activity","2017-04-06 07:13:27"
"7694","46","last_activity","2017-04-06 07:13:27"
"7695","47","last_activity","2017-04-06 07:13:27"
"7696","48","last_activity","2017-04-06 07:13:27"
"7697","49","last_activity","2017-04-06 07:13:27"
"7698","50","last_activity","2017-04-06 07:13:27"
"7699","51","last_activity","2017-04-06 07:13:27"
"7700","52","last_activity","2017-04-06 07:13:27"
"7701","53","last_activity","2017-04-06 07:13:27"
"7702","54","last_activity","2017-04-06 07:13:27"
"7703","55","last_activity","2017-04-06 07:13:27"
"7704","56","last_activity","2017-04-06 07:13:27"
"7705","60","last_activity","2017-04-06 07:13:27"
"7706","62","last_activity","2017-04-06 07:13:27"
"7707","65","last_activity","2017-04-06 07:13:27"
"7708","66","last_activity","2017-04-06 07:13:27"
"7709","67","last_activity","2017-04-06 07:13:27"
"7710","68","last_activity","2017-04-06 07:13:27"
"7711","70","last_activity","2017-04-06 07:13:27"
"7712","71","last_activity","2017-04-06 07:13:27"
"7713","73","last_activity","2017-04-06 07:13:27"
"7714","74","last_activity","2017-04-06 07:13:28"
"7715","75","last_activity","2017-04-06 07:13:28"
"7716","76","last_activity","2017-04-06 07:13:28"
"7717","77","last_activity","2017-04-06 07:13:28"
"7718","78","last_activity","2017-04-06 07:13:28"
"7719","79","last_activity","2017-04-06 07:13:28"
"7720","80","last_activity","2017-04-06 07:13:28"
"7721","82","last_activity","2017-04-06 07:13:28"
"7722","85","last_activity","2017-04-06 07:13:28"
"7723","86","last_activity","2017-04-06 07:13:28"
"7724","87","last_activity","2017-04-06 07:13:28"
"7725","88","last_activity","2017-04-06 07:13:28"
"7726","90","last_activity","2017-04-06 07:13:28"
"7727","91","last_activity","2017-04-06 07:13:28"
"7728","92","last_activity","2017-04-06 07:13:28"
"7729","93","last_activity","2017-04-06 07:13:28"
"7730","94","last_activity","2017-04-06 07:13:28"
"7731","95","last_activity","2017-04-06 07:13:28"
"7732","96","last_activity","2017-04-06 07:13:28"
"7733","97","last_activity","2017-04-06 07:13:28"
"7734","98","last_activity","2017-04-06 07:13:28"
"7735","99","last_activity","2017-04-06 07:13:28"
"7736","100","last_activity","2017-04-06 07:13:28"
"7737","101","last_activity","2017-05-05 03:03:15"
"7738","102","last_activity","2017-04-06 07:13:28"
"7739","103","last_activity","2017-04-06 07:13:28"
"7740","105","last_activity","2017-04-06 07:13:28"
"7741","106","last_activity","2017-04-06 07:13:28"
"7742","107","last_activity","2017-04-06 07:13:28"
"7743","108","last_activity","2017-04-06 07:13:28"
"7744","110","last_activity","2017-04-06 07:13:28"
"7745","111","last_activity","2017-04-06 07:13:28"
"7746","112","last_activity","2017-04-06 07:13:28"
"7747","113","last_activity","2017-04-06 07:13:28"
"7748","114","last_activity","2017-04-06 07:13:28"
"7749","115","last_activity","2017-04-06 07:13:28"
"7750","116","last_activity","2017-04-06 07:13:28"
"7751","117","last_activity","2017-04-06 07:13:28"
"7752","118","last_activity","2017-04-06 07:13:28"
"7753","119","last_activity","2017-04-06 07:13:28"
"7754","122","last_activity","2017-04-06 07:13:28"
"7755","124","last_activity","2017-04-06 07:13:28"
"7756","127","last_activity","2017-04-06 07:13:28"
"7757","129","last_activity","2017-04-06 07:13:28"
"7758","130","last_activity","2017-04-27 17:01:10"
"7759","131","last_activity","2017-04-27 09:06:00"
"7760","132","last_activity","2017-04-06 07:13:28"
"7761","134","last_activity","2017-04-06 07:13:28"
"7762","135","last_activity","2017-04-06 07:13:28"
"7763","136","last_activity","2017-04-06 07:13:28"
"7764","138","last_activity","2017-04-06 07:13:28"
"7765","139","last_activity","2017-04-06 07:13:28"
"7766","140","last_activity","2017-04-06 07:13:28"
"7767","141","last_activity","2017-04-06 07:13:28"
"7768","142","last_activity","2017-04-06 07:13:28"
"7769","143","last_activity","2017-04-06 07:13:28"
"7770","144","last_activity","2017-04-06 07:13:28"
"7771","146","last_activity","2017-04-06 07:13:28"
"7772","147","last_activity","2017-04-06 07:13:28"
"7773","149","last_activity","2017-04-06 07:13:28"
"7774","150","last_activity","2017-04-06 07:13:28"
"7775","151","last_activity","2017-04-06 07:13:28"
"7776","152","last_activity","2017-04-06 07:13:28"
"7777","153","last_activity","2017-04-06 07:13:28"
"7778","154","last_activity","2017-04-06 07:13:28"
"7779","156","last_activity","2017-04-06 07:13:28"
"7780","157","last_activity","2017-04-06 07:13:28"
"7781","158","last_activity","2017-04-06 07:13:28"
"7782","165","last_activity","2017-04-06 07:13:28"
"7783","166","last_activity","2017-04-06 07:13:28"
"7784","168","last_activity","2017-04-06 07:13:28"
"7785","172","last_activity","2017-04-06 07:13:28"
"7786","174","last_activity","2017-04-06 07:13:28"
"7787","175","last_activity","2017-04-06 07:13:28"
"7788","176","last_activity","2017-04-06 07:13:28"
"7789","177","last_activity","2017-04-06 07:13:28"
"7790","178","last_activity","2017-04-06 07:13:28"
"7791","179","last_activity","2017-04-06 07:13:28"
"7792","180","last_activity","2017-04-06 07:13:28"
"7793","181","last_activity","2017-04-06 07:13:28"
"7794","182","last_activity","2017-04-06 07:13:28"
"7795","185","last_activity","2017-04-06 07:13:28"
"7796","186","last_activity","2017-04-06 07:13:28"
"7797","187","last_activity","2017-04-06 07:13:28"
"7798","188","last_activity","2017-04-06 07:13:28"
"7799","189","last_activity","2017-04-06 07:13:28"
"7800","191","last_activity","2017-04-06 07:13:28"
"7801","192","last_activity","2017-04-06 07:13:28"
"7802","193","last_activity","2017-04-06 07:13:28"
"7803","194","last_activity","2017-04-06 07:13:28"
"7804","195","last_activity","2017-04-06 07:13:28"
"7805","196","last_activity","2017-04-06 07:13:28"
"7806","198","last_activity","2017-04-06 07:13:28"
"7807","199","last_activity","2017-04-06 07:13:28"
"7808","200","last_activity","2017-04-06 07:13:28"
"7809","201","last_activity","2017-04-06 07:13:28"
"7810","203","last_activity","2017-04-06 07:13:28"
"7811","205","last_activity","2017-04-06 07:13:28"
"7812","206","last_activity","2017-04-06 07:13:28"
"7813","207","last_activity","2017-04-06 07:13:28"
"7814","208","last_activity","2017-04-06 07:13:28"
"7815","210","last_activity","2017-04-06 07:13:28"
"7816","211","last_activity","2017-04-06 07:13:28"
"7817","212","last_activity","2017-04-06 07:13:28"
"7818","216","last_activity","2017-04-06 07:13:28"
"7819","217","last_activity","2017-04-06 07:13:28"
"7820","219","last_activity","2017-04-06 07:13:28"
"7821","221","last_activity","2017-04-06 07:13:28"
"7822","222","last_activity","2017-04-06 07:13:28"
"7823","223","last_activity","2017-04-06 07:13:28"
"7824","224","last_activity","2017-04-06 07:13:28"
"7825","225","last_activity","2017-04-06 07:13:28"
"7826","226","last_activity","2017-04-06 07:13:28"
"7827","227","last_activity","2017-04-06 07:13:28"
"7828","228","last_activity","2017-04-06 07:13:28"
"7829","229","last_activity","2017-04-06 07:13:28"
"7830","230","last_activity","2017-04-06 07:13:28"
"7831","231","last_activity","2017-04-06 07:13:28"
"7832","235","last_activity","2017-04-06 07:13:28"
"7833","237","last_activity","2017-04-06 07:13:28"
"7834","239","last_activity","2017-04-06 07:13:28"
"7835","241","last_activity","2017-04-06 07:13:28"
"7836","243","last_activity","2017-04-06 07:13:28"
"7837","244","last_activity","2017-04-06 07:13:28"
"7838","245","last_activity","2017-04-06 07:13:28"
"7839","247","last_activity","2017-04-06 07:13:28"
"7840","248","last_activity","2017-04-06 07:13:28"
"7841","250","last_activity","2017-04-06 07:13:28"
"7842","251","last_activity","2017-04-06 07:13:28"
"7843","253","last_activity","2017-04-06 07:13:28"
"7844","257","last_activity","2017-04-06 07:13:28"
"7845","259","last_activity","2017-04-06 07:13:28"
"7846","260","last_activity","2017-04-06 07:13:28"
"7847","261","last_activity","2017-04-06 07:13:28"
"7848","262","last_activity","2017-04-06 07:13:28"
"7849","263","last_activity","2017-04-06 07:13:28"
"7850","265","last_activity","2017-04-06 07:13:28"
"7851","267","last_activity","2017-04-06 07:13:28"
"7852","268","last_activity","2017-04-06 07:13:28"
"7853","270","last_activity","2017-04-06 07:13:28"
"7854","271","last_activity","2017-04-06 07:13:28"
"7855","273","last_activity","2017-04-06 07:13:28"
"7856","274","last_activity","2017-04-06 07:13:28"
"7857","275","last_activity","2017-04-06 07:13:28"
"7858","276","last_activity","2017-04-06 07:13:28"
"7859","277","last_activity","2017-04-06 07:13:28"
"7860","278","last_activity","2017-04-06 07:13:28"
"7861","279","last_activity","2017-04-06 07:13:28"
"7862","280","last_activity","2017-04-06 07:13:28"
"7863","282","last_activity","2017-04-06 07:13:28"
"7864","283","last_activity","2017-04-06 07:13:28"
"7865","284","last_activity","2017-04-06 07:13:28"
"7866","286","last_activity","2017-04-06 07:13:28"
"7867","287","last_activity","2017-04-06 07:13:28"
"7868","288","last_activity","2017-04-06 07:13:28"
"7869","289","last_activity","2017-04-06 07:13:28"
"7870","290","last_activity","2017-04-06 07:13:28"
"7871","291","last_activity","2017-04-06 07:13:28"
"7872","292","last_activity","2017-04-06 07:13:28"
"7873","293","last_activity","2017-04-06 07:13:28"
"7874","294","last_activity","2017-04-06 07:13:28"
"7875","296","last_activity","2017-04-06 07:13:28"
"7876","297","last_activity","2017-04-06 07:13:28"
"7877","298","last_activity","2017-04-06 07:13:28"
"7878","299","last_activity","2017-04-06 07:13:28"
"7879","300","last_activity","2017-04-06 07:13:28"
"7880","301","last_activity","2017-04-06 07:13:28"
"7881","302","last_activity","2017-04-06 07:13:28"
"7882","303","last_activity","2017-04-06 07:13:28"
"7883","304","last_activity","2017-04-06 07:13:28"
"7884","305","last_activity","2017-04-06 07:13:28"
"7885","306","last_activity","2017-04-06 07:13:28"
"7886","307","last_activity","2017-04-06 07:13:28"
"7887","308","last_activity","2017-04-06 07:13:28"
"7888","309","last_activity","2017-04-06 07:13:29"
"7889","310","last_activity","2017-04-06 07:13:29"
"7890","311","last_activity","2017-04-06 07:13:29"
"7891","312","last_activity","2017-04-06 07:13:29"
"7892","313","last_activity","2017-04-06 07:13:29"
"7893","314","last_activity","2017-04-06 07:13:29"
"7894","315","last_activity","2017-04-06 07:13:29"
"7895","316","last_activity","2017-04-06 07:13:29"
"7896","317","last_activity","2017-04-06 07:13:29"
"7897","318","last_activity","2017-04-06 07:13:29"
"7898","319","last_activity","2017-04-06 07:13:29"
"7899","320","last_activity","2017-04-06 07:13:29"
"7900","321","last_activity","2017-04-06 07:13:29"
"7901","322","last_activity","2017-04-06 07:13:29"
"7902","323","last_activity","2017-04-06 07:13:29"
"7903","324","last_activity","2017-04-06 07:13:29"
"7904","325","last_activity","2017-04-06 07:13:29"
"7905","326","last_activity","2017-04-06 07:13:29"
"7906","327","last_activity","2017-04-06 07:13:29"
"7907","328","last_activity","2017-04-06 07:13:29"
"7908","329","last_activity","2017-04-06 07:13:29"
"7909","330","last_activity","2017-04-06 07:13:29"
"7910","331","last_activity","2017-04-06 07:13:29"
"7911","332","last_activity","2017-04-06 07:13:29"
"7912","333","last_activity","2017-04-06 07:13:29"
"7913","334","last_activity","2017-04-06 07:13:29"
"7914","335","last_activity","2017-04-06 07:13:29"
"7915","336","last_activity","2017-04-06 07:13:29"
"7916","337","last_activity","2017-04-06 07:13:29"
"7917","338","last_activity","2017-04-06 07:13:29"
"7918","339","last_activity","2017-09-22 15:01:26"
"7919","340","last_activity","2017-04-06 07:13:29"
"7920","341","last_activity","2017-04-06 07:13:29"
"7921","342","last_activity","2017-04-06 07:13:29"
"7922","343","last_activity","2017-04-06 07:13:29"
"7923","344","last_activity","2017-04-06 07:13:29"
"7924","345","last_activity","2017-04-06 07:13:29"
"7925","346","last_activity","2017-04-06 07:13:29"
"7926","347","last_activity","2017-04-06 07:13:29"
"7927","348","last_activity","2017-04-06 07:13:29"
"7928","349","last_activity","2017-04-06 07:13:29"
"7929","350","last_activity","2017-04-06 07:13:29"
"7930","351","last_activity","2017-04-06 07:13:29"
"7931","352","last_activity","2017-04-06 07:13:29"
"7932","353","last_activity","2017-04-06 07:13:29"
"7933","354","last_activity","2017-04-06 07:13:29"
"7934","355","last_activity","2017-04-06 07:13:29"
"7935","356","last_activity","2017-04-06 07:13:29"
"7936","357","last_activity","2017-04-06 07:13:29"
"7937","358","last_activity","2017-04-06 07:13:29"
"7938","359","last_activity","2017-04-06 07:13:29"
"7939","360","last_activity","2017-04-06 07:13:29"
"7940","361","last_activity","2017-04-06 07:13:29"
"7941","362","last_activity","2017-04-06 07:13:29"
"7942","363","last_activity","2017-04-06 07:13:29"
"7943","364","last_activity","2017-04-06 07:13:29"
"7944","365","last_activity","2017-04-06 07:13:29"
"7945","366","last_activity","2017-04-06 07:13:29"
"7946","367","last_activity","2017-04-06 07:13:29"
"7947","368","last_activity","2017-04-06 07:13:29"
"7948","369","last_activity","2017-04-06 07:13:29"
"7949","370","last_activity","2017-04-06 07:13:29"
"7950","371","last_activity","2017-04-06 07:13:29"
"7951","372","last_activity","2017-04-06 07:13:29"
"7952","373","last_activity","2017-04-06 07:13:29"
"7953","374","last_activity","2017-04-06 07:13:29"
"7954","375","last_activity","2017-04-06 07:13:29"
"7955","376","last_activity","2017-10-29 11:18:42"
"7956","377","last_activity","2017-05-05 18:22:22"
"7957","378","last_activity","2017-04-06 07:13:29"
"9139","408","nickname","Stephen Cotton"
"7959","381","last_activity","2017-04-06 07:13:29"
"7960","384","last_activity","2017-04-06 07:13:29"
"7961","385","last_activity","2017-04-06 07:13:29"
"11688","7","session_tokens","a:1:{s:64:""69c4292b8a1fc34a970185d2feb153c8a34e993ca8eed3375adcdbf297e55a48"";a:4:{s:10:""expiration"";i:1510876824;s:2:""ip"";s:14:""108.25.113.110"";s:2:""ua"";s:121:""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"";s:5:""login"";i:1510704024;}}"
"9851","429","wpseo_title",""
"9852","429","wpseo_metadesc",""
"9853","429","wpseo_metakey",""
"9854","429","wpseo_excludeauthorsitemap",""
"9855","429","wpseo_content_analysis_disable",""
